,me_change
8041,537.4686279296875
8042,548.11767578125
8043,545.5848999023438
8044,542.1443481445312
8045,549.3870849609375
8046,535.3900756835938
8047,553.0196533203125
8048,547.9761352539062
8049,534.9088134765625
8050,535.772216796875
8051,531.0357055664062
8052,540.7205810546875
8053,536.4964599609375
8054,530.3499755859375
8055,536.7942504882812
8056,537.0607299804688
8057,531.6380615234375
8058,528.3396606445312
8059,531.1390380859375
8060,528.1627807617188
8061,527.46728515625
8062,529.2284545898438
8063,532.4851684570312
8064,531.5592041015625
8065,533.2996826171875
8066,523.142822265625
8067,524.12158203125
8068,523.9595947265625
8069,527.091552734375
8070,522.7001342773438
8071,530.1399536132812
8072,529.1717529296875
8073,526.1344604492188
8074,529.9509887695312
8075,515.5771484375
8076,519.5397338867188
8077,525.2056274414062
8078,519.6920776367188
8079,519.2848510742188
8080,515.9028930664062
8081,522.1150512695312
8082,524.482177734375
8083,516.74755859375
8084,525.0482177734375
8085,516.9249267578125
8086,517.1322631835938
8087,518.6781616210938
8088,512.7579345703125
8089,520.427490234375
8090,511.3764953613281
8091,519.4892578125
8092,514.5044555664062
8093,515.5517578125
8094,511.3154296875
8095,511.001708984375
8096,512.238037109375
8097,511.04693603515625
8098,507.7737121582031
8099,506.9913635253906
8100,508.6362609863281
8101,510.9814453125
8102,508.5317687988281
8103,508.7152099609375
8104,513.1240234375
8105,507.70623779296875
8106,513.40576171875
8107,510.0328674316406
8108,505.40966796875
8109,509.1562194824219
8110,509.57708740234375
8111,506.9061584472656
8112,515.39794921875
8113,512.7095336914062
8114,511.99072265625
8115,509.6444396972656
8116,514.928955078125
8117,501.83477783203125
8118,521.2485961914062
8119,512.0087280273438
8120,502.204833984375
8121,510.01275634765625
8122,503.77398681640625
8123,503.8011474609375
8124,513.083740234375
8125,505.06756591796875
8126,495.6530456542969
8127,497.28021240234375
8128,495.3570861816406
8129,503.87396240234375
8130,498.6214599609375
8131,512.7022094726562
8132,493.1470642089844
8133,504.3604736328125
8134,498.89697265625
8135,501.7059631347656
8136,492.20916748046875
8137,491.47784423828125
8138,489.80023193359375
8139,491.6997375488281
8140,490.7989196777344
8141,492.4906005859375
8142,499.0829772949219
8143,498.5155334472656
8144,487.7344970703125
8145,487.8742980957031
8146,488.7909240722656
8147,490.6604919433594
8148,485.63018798828125
8149,491.153564453125
8150,485.063232421875
8151,490.8701477050781
8152,495.0319519042969
8153,493.0558776855469
8154,491.5025939941406
8155,481.8685302734375
8156,484.9957580566406
8157,483.0261535644531
8158,484.1123352050781
8159,496.3639831542969
8160,486.5917663574219
8161,495.9646301269531
8162,483.97601318359375
8163,507.3299255371094
8164,481.3662414550781
8165,515.6388549804688
8166,484.5751037597656
8167,539.9324951171875
8168,484.0302734375
8169,517.4688720703125
8170,493.5335998535156
8171,523.1007080078125
8172,493.82220458984375
8173,508.29638671875
8174,495.6976318359375
8175,496.2244873046875
8176,503.2468566894531
8177,493.0657958984375
8178,506.9573974609375
8179,481.6655578613281
8180,501.22088623046875
8181,479.403076171875
8182,502.2181091308594
8183,484.5647888183594
8184,499.5834045410156
8185,480.1274108886719
8186,479.8690490722656
8187,481.657470703125
8188,477.0130920410156
8189,481.76885986328125
8190,476.2508544921875
8191,484.56475830078125
8192,478.7191467285156
8193,480.2313232421875
8194,468.0716552734375
8195,490.8144836425781
8196,474.0809020996094
8197,482.92523193359375
8198,475.24652099609375
8199,480.0538024902344
8200,465.6653747558594
8201,476.2601318359375
8202,462.47320556640625
8203,474.740966796875
8204,477.85699462890625
8205,466.7374572753906
8206,468.0575866699219
8207,467.5906982421875
8208,466.3174133300781
8209,472.3236389160156
8210,469.7380676269531
8211,468.9059143066406
8212,476.8683776855469
8213,461.6309509277344
8214,460.8009033203125
8215,459.26715087890625
8216,461.5922546386719
8217,458.7380065917969
8218,463.40008544921875
8219,472.16131591796875
8220,463.5115661621094
8221,460.8520812988281
8222,464.6585998535156
8223,460.0596008300781
8224,464.995849609375
8225,464.6875
8226,457.8597106933594
8227,464.7734375
8228,453.460693359375
8229,454.6817626953125
8230,458.09906005859375
8231,457.00653076171875
8232,453.3962707519531
8233,453.54376220703125
8234,447.5036926269531
8235,451.52423095703125
8236,451.5732727050781
8237,446.51605224609375
8238,452.2301940917969
8239,450.25799560546875
8240,452.3829650878906
8241,458.771484375
8242,448.9090576171875
8243,456.7874755859375
8244,448.9834899902344
8245,446.3887939453125
8246,445.0807189941406
8247,443.8491516113281
8248,444.8412170410156
8249,443.74249267578125
8250,442.86798095703125
8251,440.989501953125
8252,451.5286560058594
8253,441.6540832519531
8254,440.7468566894531
8255,443.5338134765625
8256,441.2611083984375
8257,453.115478515625
8258,438.5404357910156
8259,455.3009948730469
8260,439.35235595703125
8261,453.56781005859375
8262,440.7690734863281
8263,459.5827941894531
8264,442.47052001953125
8265,445.5456237792969
8266,441.7684326171875
8267,455.83984375
8268,434.39154052734375
8269,449.5818176269531
8270,446.3251953125
8271,439.211181640625
8272,441.7043762207031
8273,452.8183898925781
8274,431.7348327636719
8275,447.32904052734375
8276,448.759765625
8277,438.6551208496094
8278,447.98809814453125
8279,449.22357177734375
8280,434.3450622558594
8281,444.61962890625
8282,435.28997802734375
8283,439.183349609375
8284,440.72515869140625
8285,445.6583251953125
8286,430.8291931152344
8287,447.4510498046875
8288,431.45159912109375
8289,452.01605224609375
8290,437.3980712890625
8291,458.88037109375
8292,448.240966796875
8293,449.7610168457031
8294,433.09100341796875
8295,451.3620300292969
8296,446.39361572265625
8297,439.7370300292969
8298,439.30291748046875
8299,442.269287109375
8300,441.390380859375
8301,430.7264099121094
8302,427.58685302734375
8303,430.4572448730469
8304,430.0766906738281
8305,423.7087707519531
8306,426.11358642578125
8307,425.1568908691406
8308,422.5181884765625
8309,427.8181457519531
8310,419.0377502441406
8311,419.5730285644531
8312,421.29473876953125
8313,420.8124084472656
8314,429.39208984375
8315,429.39190673828125
8316,419.5448303222656
8317,419.11328125
8318,419.6789855957031
8319,423.0884094238281
8320,427.7498779296875
8321,421.53985595703125
8322,428.04229736328125
8323,417.9070129394531
8324,418.39349365234375
8325,413.8982849121094
8326,427.983642578125
8327,417.32080078125
8328,421.915771484375
8329,413.5058898925781
8330,413.6321105957031
8331,409.913330078125
8332,413.8169250488281
8333,414.4329833984375
8334,409.7008972167969
8335,416.3968200683594
8336,414.5911560058594
8337,408.2657470703125
8338,419.6694641113281
8339,410.817626953125
8340,414.1147155761719
8341,414.296142578125
8342,407.8419189453125
8343,416.2856750488281
8344,412.31005859375
8345,408.5555419921875
8346,436.54852294921875
8347,410.130615234375
8348,428.8587646484375
8349,424.6560974121094
8350,419.0928649902344
8351,405.9890441894531
8352,434.4636535644531
8353,410.4518737792969
8354,435.940185546875
8355,434.04510498046875
8356,429.1125793457031
8357,409.176025390625
8358,424.59075927734375
8359,411.086181640625
8360,412.70501708984375
8361,411.9314880371094
8362,409.0798034667969
8363,408.09893798828125
8364,410.1044921875
8365,401.1953125
8366,403.65460205078125
8367,401.74163818359375
8368,402.9209289550781
8369,404.63720703125
8370,397.5525207519531
8371,401.5440673828125
8372,399.7850341796875
8373,394.4975891113281
8374,410.1868591308594
8375,401.2808837890625
8376,396.88995361328125
8377,407.68304443359375
8378,397.7521057128906
8379,396.2974853515625
8380,402.6192932128906
8381,394.0654602050781
8382,396.9200744628906
8383,396.1806945800781
8384,395.52978515625
8385,394.5324401855469
8386,395.41778564453125
8387,397.94561767578125
8388,395.3938903808594
8389,393.6600646972656
8390,394.8208312988281
8391,390.5822448730469
8392,400.08160400390625
8393,389.5863342285156
8394,390.51495361328125
8395,392.1705322265625
8396,388.95574951171875
8397,384.572021484375
8398,389.2444152832031
8399,385.410400390625
8400,387.0972900390625
8401,386.6680908203125
8402,381.7774963378906
8403,388.76776123046875
8404,385.7067565917969
8405,388.8191223144531
8406,385.1878662109375
8407,380.41058349609375
8408,389.39007568359375
8409,384.5361022949219
8410,386.4934387207031
8411,383.3057861328125
8412,379.4427795410156
8413,378.8055419921875
8414,379.2228698730469
8415,391.8506164550781
8416,387.4173278808594
8417,383.64862060546875
8418,377.27716064453125
8419,379.3505859375
8420,380.7562255859375
8421,376.8671875
8422,378.6620788574219
8423,375.5554504394531
8424,377.9017333984375
8425,377.0002136230469
8426,377.5997314453125
8427,384.14312744140625
8428,375.73822021484375
8429,386.9501647949219
8430,376.31097412109375
8431,376.4614562988281
8432,375.2978820800781
8433,371.36102294921875
8434,375.6835632324219
8435,376.1461181640625
8436,375.12713623046875
8437,378.5019226074219
8438,377.8216857910156
8439,373.14935302734375
8440,372.0979919433594
8441,379.54638671875
8442,374.7922058105469
8443,380.280029296875
8444,373.34503173828125
8445,376.00384521484375
8446,372.93145751953125
8447,375.9596862792969
8448,371.16412353515625
8449,375.175048828125
8450,368.1382141113281
8451,374.2269287109375
8452,378.6723937988281
8453,363.4378356933594
8454,363.8558044433594
8455,369.9853210449219
8456,369.2550354003906
8457,368.9407043457031
8458,368.9482116699219
8459,364.9527282714844
8460,366.2882080078125
8461,363.82733154296875
8462,362.9252014160156
8463,363.9457092285156
8464,364.7055358886719
8465,363.609375
8466,366.80987548828125
8467,363.5440673828125
8468,364.9031677246094
8469,374.4461975097656
8470,361.56243896484375
8471,371.98541259765625
8472,363.6168518066406
8473,371.36212158203125
8474,366.78887939453125
8475,381.5000305175781
8476,361.7718200683594
8477,382.0843505859375
8478,362.65618896484375
8479,389.2584228515625
8480,370.04400634765625
8481,378.72015380859375
8482,372.3736877441406
8483,362.914794921875
8484,373.7811584472656
8485,359.8271789550781
8486,362.3951721191406
8487,368.6015625
8488,373.1631774902344
8489,353.5867919921875
8490,385.832275390625
8491,371.08087158203125
8492,380.397705078125
8493,366.5172119140625
8494,376.40924072265625
8495,360.7325439453125
8496,371.5148620605469
8497,364.7906799316406
8498,361.1258850097656
8499,375.0679016113281
8500,349.8261413574219
8501,368.5018310546875
8502,359.03143310546875
8503,367.6362609863281
8504,358.47467041015625
8505,368.67047119140625
8506,360.75518798828125
8507,356.7002258300781
8508,351.64984130859375
8509,360.234619140625
8510,354.1742858886719
8511,355.9921875
8512,345.9045104980469
8513,354.69146728515625
8514,351.23138427734375
8515,363.3750915527344
8516,346.355224609375
8517,357.5333251953125
8518,348.4869079589844
8519,347.7364196777344
8520,350.36578369140625
8521,357.56951904296875
8522,357.29931640625
8523,346.87744140625
8524,354.61065673828125
8525,349.4523620605469
8526,358.552001953125
8527,339.66900634765625
8528,369.8045654296875
8529,348.11053466796875
8530,374.5475769042969
8531,363.0294189453125
8532,375.8325500488281
8533,359.9815979003906
8534,357.4521179199219
8535,376.4342041015625
8536,345.5666198730469
8537,357.7707824707031
8538,367.1453857421875
8539,357.4643249511719
8540,337.2675476074219
8541,363.0302429199219
8542,345.4983825683594
8543,360.3630065917969
8544,352.696044921875
8545,355.8033752441406
8546,338.7767333984375
8547,348.3638916015625
8548,346.9923095703125
8549,335.473388671875
8550,352.50201416015625
8551,352.1589050292969
8552,340.88232421875
8553,345.610107421875
8554,350.9488525390625
8555,341.00274658203125
8556,350.185302734375
8557,361.634765625
8558,341.8399658203125
8559,336.99127197265625
8560,348.1150817871094
8561,341.80224609375
8562,338.5232238769531
8563,350.3553161621094
8564,340.58502197265625
8565,330.9362487792969
8566,345.85357666015625
8567,345.50079345703125
8568,325.8038330078125
8569,338.1998596191406
8570,333.3946228027344
8571,327.70147705078125
8572,334.19677734375
8573,326.8348388671875
8574,332.153564453125
8575,334.3729248046875
8576,324.9656982421875
8577,336.815673828125
8578,330.909423828125
8579,323.890380859375
8580,331.3182373046875
8581,330.3670959472656
8582,331.06903076171875
8583,337.26300048828125
8584,326.2767639160156
8585,342.8937072753906
8586,335.873779296875
8587,327.87359619140625
8588,335.6716003417969
8589,341.14300537109375
8590,328.8182373046875
8591,334.61700439453125
8592,331.1953125
8593,328.247802734375
8594,336.0886535644531
8595,320.5895080566406
8596,331.7147521972656
8597,324.368408203125
8598,326.68951416015625
8599,326.46527099609375
8600,341.9613037109375
8601,315.318603515625
8602,324.74237060546875
8603,317.55450439453125
8604,320.33135986328125
8605,313.923583984375
8606,314.1576843261719
8607,313.5954895019531
8608,317.5576171875
8609,321.81353759765625
8610,317.63995361328125
8611,323.05706787109375
8612,310.6676330566406
8613,329.5242004394531
8614,319.6566467285156
8615,322.8860778808594
8616,315.7356262207031
8617,326.700439453125
8618,315.69696044921875
8619,327.30267333984375
8620,317.614990234375
8621,330.83905029296875
8622,317.6337585449219
8623,331.91534423828125
8624,325.5752868652344
8625,322.5576171875
8626,326.88983154296875
8627,317.26629638671875
8628,333.40325927734375
8629,314.8333435058594
8630,323.4024658203125
8631,316.37982177734375
8632,320.5408020019531
8633,314.9824523925781
8634,317.9873962402344
8635,314.6950988769531
8636,311.1395263671875
8637,308.7796936035156
8638,314.3020324707031
8639,309.09039306640625
8640,310.468017578125
8641,313.57965087890625
8642,311.4770202636719
8643,312.5115051269531
8644,304.5818786621094
8645,309.69940185546875
8646,306.76763916015625
8647,308.1170654296875
8648,309.4768371582031
8649,301.2432556152344
8650,310.9429931640625
8651,308.4996643066406
8652,305.56500244140625
8653,312.1365966796875
8654,303.2815246582031
8655,310.49871826171875
8656,307.8348388671875
8657,312.81317138671875
8658,299.8021545410156
8659,318.8078918457031
8660,305.0798645019531
8661,307.5878601074219
8662,306.3774108886719
8663,305.9686279296875
8664,302.4446105957031
8665,301.10760498046875
8666,296.573974609375
8667,302.74346923828125
8668,302.2854309082031
8669,295.9491271972656
8670,307.807861328125
8671,311.133544921875
8672,300.84423828125
8673,317.7740478515625
8674,300.9031677246094
8675,305.4161376953125
8676,302.57763671875
8677,297.5287170410156
8678,303.79364013671875
8679,306.35467529296875
8680,295.96600341796875
8681,303.26080322265625
8682,300.7981872558594
8683,300.6864318847656
8684,301.72845458984375
8685,298.2430725097656
8686,292.54571533203125
8687,294.5189208984375
8688,292.0618896484375
8689,288.7832946777344
8690,289.7231750488281
8691,287.676025390625
8692,299.7665100097656
8693,289.3028564453125
8694,287.96533203125
8695,288.4455871582031
8696,289.8418273925781
8697,285.8124084472656
8698,298.39892578125
8699,292.0123291015625
8700,291.17657470703125
8701,287.2294616699219
8702,301.19793701171875
8703,293.810791015625
8704,295.086181640625
8705,292.2192077636719
8706,296.15411376953125
8707,287.6954345703125
8708,297.43975830078125
8709,285.3748474121094
8710,290.8642272949219
8711,293.02325439453125
8712,283.0234680175781
8713,298.1750793457031
8714,293.2825927734375
8715,288.3832702636719
8716,293.04345703125
8717,290.59814453125
8718,283.90057373046875
8719,297.6315002441406
8720,293.0425109863281
8721,283.5245056152344
8722,291.7374572753906
8723,284.9962158203125
8724,286.0141906738281
8725,296.4287414550781
8726,283.68048095703125
8727,286.3389892578125
8728,283.9557800292969
8729,284.0180358886719
8730,283.5063171386719
8731,286.4275207519531
8732,276.9230651855469
8733,289.5869445800781
8734,281.9867248535156
8735,284.0025634765625
8736,282.2861633300781
8737,277.0770263671875
8738,280.78204345703125
8739,281.2596740722656
8740,277.56890869140625
8741,276.7176208496094
8742,274.4027404785156
8743,273.73321533203125
8744,273.6281433105469
8745,278.2647399902344
8746,272.5240478515625
8747,276.8587951660156
8748,275.2821350097656
8749,274.9416198730469
8750,275.4997863769531
8751,275.0185546875
8752,275.4360656738281
8753,272.6913146972656
8754,273.96783447265625
8755,274.74102783203125
8756,271.0143127441406
8757,274.56695556640625
8758,271.2593688964844
8759,272.49407958984375
8760,274.8571472167969
8761,271.173583984375
8762,269.9423828125
8763,266.74444580078125
8764,268.6613464355469
8765,269.4439392089844
8766,275.43072509765625
8767,267.32843017578125
8768,268.3524169921875
8769,268.15167236328125
8770,268.78857421875
8771,264.4623718261719
8772,272.3296813964844
8773,266.6437683105469
8774,267.5528869628906
8775,267.89990234375
8776,265.51947021484375
8777,262.05389404296875
8778,265.9383544921875
8779,267.66009521484375
8780,267.7059631347656
8781,266.79296875
8782,265.0469665527344
8783,269.13116455078125
8784,267.98931884765625
8785,267.8356018066406
8786,266.9815673828125
8787,267.5979309082031
8788,265.4691467285156
8789,262.5904846191406
8790,262.4464111328125
8791,265.0111083984375
8792,261.7955322265625
8793,265.42919921875
8794,260.945068359375
8795,264.3152160644531
8796,264.5873107910156
8797,259.8359680175781
8798,260.9341735839844
8799,257.8393249511719
8800,266.96478271484375
8801,261.5903625488281
8802,265.2018737792969
8803,257.42559814453125
8804,262.4305725097656
8805,258.8017272949219
8806,262.83282470703125
8807,262.7010192871094
8808,259.75518798828125
8809,260.6624755859375
8810,257.0240478515625
8811,258.5765075683594
8812,258.4176025390625
8813,256.7636413574219
8814,261.71734619140625
8815,255.32467651367188
8816,255.89292907714844
8817,253.64163208007812
8818,256.786865234375
8819,256.1434326171875
8820,263.4390869140625
8821,254.06524658203125
8822,259.3910827636719
8823,255.7657470703125
8824,257.29473876953125
8825,253.81829833984375
8826,253.75912475585938
8827,253.57269287109375
8828,252.2962188720703
8829,252.247802734375
8830,256.16607666015625
8831,258.9338684082031
8832,252.55682373046875
8833,253.47215270996094
8834,251.918212890625
8835,249.69549560546875
8836,249.36859130859375
8837,251.65716552734375
8838,255.19273376464844
8839,249.21197509765625
8840,256.98712158203125
8841,246.49179077148438
8842,249.83038330078125
8843,245.75466918945312
8844,257.52398681640625
8845,249.53082275390625
8846,255.3291473388672
8847,245.92318725585938
8848,262.7438049316406
8849,245.13917541503906
8850,252.34613037109375
8851,246.15658569335938
8852,253.13589477539062
8853,250.20452880859375
8854,252.57867431640625
8855,249.2580108642578
8856,254.25479125976562
8857,248.2965087890625
8858,248.9152374267578
8859,248.7392578125
8860,242.62338256835938
8861,249.30723571777344
8862,244.111083984375
8863,252.8798065185547
8864,242.8936309814453
8865,243.82432556152344
8866,244.09524536132812
8867,255.20285034179688
8868,241.94940185546875
8869,254.0467529296875
8870,248.21060180664062
8871,246.60272216796875
8872,242.1954803466797
8873,256.5400390625
8874,239.2099151611328
8875,259.4410705566406
8876,242.11477661132812
8877,269.3208923339844
8878,244.0470733642578
8879,262.46820068359375
8880,252.06845092773438
8881,255.99468994140625
8882,257.47723388671875
8883,248.0430145263672
8884,264.9668273925781
8885,243.15879821777344
8886,252.87266540527344
8887,240.92755126953125
8888,250.62132263183594
8889,241.6414794921875
8890,253.52212524414062
8891,241.88836669921875
8892,252.83181762695312
8893,246.05726623535156
8894,244.08531188964844
8895,247.18475341796875
8896,239.45059204101562
8897,241.18373107910156
8898,235.6782684326172
8899,239.50860595703125
8900,235.5870361328125
8901,231.0801544189453
8902,238.86537170410156
8903,235.92843627929688
8904,231.42259216308594
8905,230.1693878173828
8906,229.5348358154297
8907,230.62989807128906
8908,231.379150390625
8909,234.1690216064453
8910,231.42784118652344
8911,231.02857971191406
8912,234.51333618164062
8913,230.0879669189453
8914,232.9779815673828
8915,231.2594757080078
8916,235.89700317382812
8917,237.16818237304688
8918,236.0814208984375
8919,230.20339965820312
8920,232.4124755859375
8921,228.071533203125
8922,231.98162841796875
8923,229.6407470703125
8924,232.21278381347656
8925,227.6056671142578
8926,227.6826629638672
8927,226.4493865966797
8928,225.60459899902344
8929,225.62359619140625
8930,223.4036407470703
8931,225.62107849121094
8932,227.462646484375
8933,225.75338745117188
8934,227.87838745117188
8935,224.4427490234375
8936,224.65011596679688
8937,222.12612915039062
8938,223.06460571289062
8939,223.92303466796875
8940,223.74514770507812
8941,220.9654998779297
8942,224.1580047607422
8943,222.27792358398438
8944,226.35459899902344
8945,221.5489501953125
8946,223.0301513671875
8947,220.29116821289062
8948,220.7166748046875
8949,218.769775390625
8950,220.65060424804688
8951,224.6248779296875
8952,222.13360595703125
8953,220.35238647460938
8954,217.573486328125
8955,219.53573608398438
8956,221.8084716796875
8957,218.50006103515625
8958,217.33384704589844
8959,221.45765686035156
8960,216.96060180664062
8961,216.59922790527344
8962,217.11305236816406
8963,216.85440063476562
8964,222.30227661132812
8965,215.56011962890625
8966,221.28004455566406
8967,217.7163848876953
8968,218.18002319335938
8969,217.75448608398438
8970,214.50845336914062
8971,216.3245086669922
8972,217.7771759033203
8973,212.3513641357422
8974,220.5032196044922
8975,214.2789764404297
8976,219.00289916992188
8977,221.38723754882812
8978,212.9365997314453
8979,220.58355712890625
8980,223.2620849609375
8981,211.44033813476562
8982,232.4774932861328
8983,236.1091766357422
8984,219.17799377441406
8985,227.13494873046875
8986,232.3074493408203
8987,218.79412841796875
8988,222.9090576171875
8989,233.4840850830078
8990,213.12156677246094
8991,222.63592529296875
8992,223.7274169921875
8993,208.4342803955078
8994,213.5715789794922
8995,212.0426788330078
8996,206.92897033691406
8997,209.517578125
8998,211.90658569335938
8999,206.62620544433594
9000,215.67373657226562
9001,208.66226196289062
9002,208.98968505859375
9003,213.2843017578125
9004,203.87161254882812
9005,209.5192108154297
9006,206.20419311523438
9007,213.06411743164062
9008,207.38015747070312
9009,210.85916137695312
9010,212.3652801513672
9011,204.0037841796875
9012,212.56182861328125
9013,205.59532165527344
9014,205.59735107421875
9015,209.8634796142578
9016,203.13693237304688
9017,212.86705017089844
9018,205.74542236328125
9019,206.97158813476562
9020,207.23800659179688
9021,207.42294311523438
9022,209.45265197753906
9023,204.6116485595703
9024,206.9803009033203
9025,204.21966552734375
9026,203.77035522460938
9027,203.11813354492188
9028,207.14520263671875
9029,202.655029296875
9030,208.1119384765625
9031,198.52366638183594
9032,207.71270751953125
9033,201.09512329101562
9034,202.7161407470703
9035,201.39508056640625
9036,198.45716857910156
9037,198.10079956054688
9038,198.57135009765625
9039,196.87466430664062
9040,196.78936767578125
9041,198.28077697753906
9042,197.9138946533203
9043,197.86544799804688
9044,200.98367309570312
9045,197.71951293945312
9046,197.46002197265625
9047,196.3038787841797
9048,196.00869750976562
9049,197.43287658691406
9050,194.759033203125
9051,200.0682373046875
9052,195.297607421875
9053,194.5909881591797
9054,197.822998046875
9055,196.8432159423828
9056,195.96043395996094
9057,197.25375366210938
9058,196.50454711914062
9059,197.15489196777344
9060,195.88482666015625
9061,193.2195281982422
9062,192.60784912109375
9063,194.13816833496094
9064,193.91079711914062
9065,197.1905517578125
9066,192.8355255126953
9067,197.01303100585938
9068,191.9009552001953
9069,192.45045471191406
9070,191.23300170898438
9071,191.67959594726562
9072,201.61289978027344
9073,192.62754821777344
9074,204.96697998046875
9075,194.1485595703125
9076,210.3843994140625
9077,188.9392852783203
9078,214.4246826171875
9079,195.42279052734375
9080,220.95648193359375
9081,199.777587890625
9082,211.79925537109375
9083,205.4265899658203
9084,202.0172119140625
9085,198.50384521484375
9086,201.68357849121094
9087,196.95590209960938
9088,204.62924194335938
9089,203.78076171875
9090,194.66896057128906
9091,198.43328857421875
9092,191.2018585205078
9093,197.10794067382812
9094,192.55702209472656
9095,192.59461975097656
9096,189.312744140625
9097,188.06739807128906
9098,186.20408630371094
9099,188.77867126464844
9100,187.36097717285156
9101,185.8026123046875
9102,188.43824768066406
9103,185.67068481445312
9104,184.4135284423828
9105,190.20864868164062
9106,184.80458068847656
9107,183.85403442382812
9108,183.1842041015625
9109,181.8761749267578
9110,181.45278930664062
9111,181.51795959472656
9112,183.1400604248047
9113,184.68511962890625
9114,182.80026245117188
9115,184.27760314941406
9116,181.96522521972656
9117,181.72193908691406
9118,181.1145477294922
9119,181.90774536132812
9120,183.6622772216797
9121,179.5468292236328
9122,190.16297912597656
9123,180.9702911376953
9124,185.70611572265625
9125,182.65065002441406
9126,187.7889862060547
9127,183.3830108642578
9128,185.51182556152344
9129,181.047607421875
9130,179.71131896972656
9131,180.9370880126953
9132,180.61993408203125
9133,184.39024353027344
9134,183.13424682617188
9135,185.14620971679688
9136,181.4336700439453
9137,190.79502868652344
9138,182.31451416015625
9139,178.634033203125
9140,182.97793579101562
9141,182.38014221191406
9142,178.18984985351562
9143,185.24942016601562
9144,179.69778442382812
9145,183.3392333984375
9146,190.1682891845703
9147,177.78173828125
9148,184.60272216796875
9149,187.606689453125
9150,174.4521484375
9151,179.908203125
9152,177.0077362060547
9153,178.48251342773438
9154,174.7723846435547
9155,174.51087951660156
9156,178.93740844726562
9157,175.32652282714844
9158,176.192626953125
9159,173.09608459472656
9160,173.61659240722656
9161,173.69729614257812
9162,174.42044067382812
9163,172.3511962890625
9164,171.60464477539062
9165,172.03289794921875
9166,171.4108428955078
9167,171.63719177246094
9168,176.92103576660156
9169,172.50274658203125
9170,177.17221069335938
9171,172.3418426513672
9172,180.40103149414062
9173,174.29446411132812
9174,183.60458374023438
9175,169.87489318847656
9176,198.39842224121094
9177,170.0091552734375
9178,184.40036010742188
9179,171.35299682617188
9180,176.6327362060547
9181,172.40179443359375
9182,174.50938415527344
9183,169.9834747314453
9184,179.13723754882812
9185,171.40574645996094
9186,176.3521270751953
9187,174.8966522216797
9188,168.28733825683594
9189,174.32826232910156
9190,173.777587890625
9191,169.04454040527344
9192,176.15487670898438
9193,170.1766357421875
9194,169.09136962890625
9195,172.8783721923828
9196,166.65615844726562
9197,173.59645080566406
9198,170.54638671875
9199,164.7366943359375
9200,168.17210388183594
9201,165.05299377441406
9202,168.59518432617188
9203,166.89772033691406
9204,162.86984252929688
9205,163.8130340576172
9206,167.14517211914062
9207,163.53665161132812
9208,169.0303955078125
9209,164.05703735351562
9210,163.591796875
9211,165.8779754638672
9212,162.92626953125
9213,166.94049072265625
9214,162.7768096923828
9215,172.00401306152344
9216,170.1366424560547
9217,163.1861572265625
9218,169.31124877929688
9219,161.32078552246094
9220,166.61322021484375
9221,167.26974487304688
9222,159.4205322265625
9223,166.1798095703125
9224,165.18727111816406
9225,161.5136260986328
9226,167.8154754638672
9227,160.7440643310547
9228,164.19728088378906
9229,160.1011962890625
9230,170.37667846679688
9231,159.4551544189453
9232,170.5440673828125
9233,162.36769104003906
9234,168.9359130859375
9235,160.0543212890625
9236,162.78662109375
9237,158.78866577148438
9238,157.9753875732422
9239,161.75521850585938
9240,157.14569091796875
9241,161.3619842529297
9242,159.46160888671875
9243,159.59225463867188
9244,167.6973876953125
9245,157.42361450195312
9246,166.27552795410156
9247,155.60934448242188
9248,168.014404296875
9249,156.49278259277344
9250,168.95074462890625
9251,158.1706085205078
9252,168.54339599609375
9253,154.6016387939453
9254,175.73519897460938
9255,162.88133239746094
9256,173.61972045898438
9257,166.03492736816406
9258,168.71951293945312
9259,164.75445556640625
9260,170.26475524902344
9261,156.16329956054688
9262,165.49667358398438
9263,159.65586853027344
9264,166.0699920654297
9265,156.10035705566406
9266,169.20138549804688
9267,156.3291015625
9268,173.61151123046875
9269,159.09835815429688
9270,167.4137420654297
9271,165.75543212890625
9272,159.3574981689453
9273,161.42886352539062
9274,159.6104278564453
9275,161.10264587402344
9276,152.9710693359375
9277,156.98443603515625
9278,157.7895050048828
9279,154.38882446289062
9280,157.83822631835938
9281,152.13723754882812
9282,163.00006103515625
9283,155.6640625
9284,157.56622314453125
9285,154.33319091796875
9286,154.85020446777344
9287,149.17491149902344
9288,159.31723022460938
9289,149.12261962890625
9290,161.27154541015625
9291,150.76651000976562
9292,155.30313110351562
9293,155.4081268310547
9294,156.28897094726562
9295,155.96881103515625
9296,158.17514038085938
9297,151.0149688720703
9298,157.1024169921875
9299,151.71878051757812
9300,150.02581787109375
9301,148.66635131835938
9302,153.76382446289062
9303,148.43167114257812
9304,159.46160888671875
9305,145.7060546875
9306,164.14295959472656
9307,151.81423950195312
9308,164.35589599609375
9309,155.98736572265625
9310,157.50296020507812
9311,156.85177612304688
9312,159.2541046142578
9313,146.65582275390625
9314,157.4374237060547
9315,155.98651123046875
9316,145.58792114257812
9317,156.46728515625
9318,154.84835815429688
9319,147.57122802734375
9320,150.977294921875
9321,146.76271057128906
9322,150.57765197753906
9323,151.1378936767578
9324,144.16534423828125
9325,149.6341552734375
9326,151.3900146484375
9327,146.27622985839844
9328,155.2255096435547
9329,143.9543914794922
