,me_change
4717,26773.859375
4718,26610.462890625
4719,26686.140625
4720,26747.490234375
4721,26768.248046875
4722,26746.083984375
4723,26695.625
4724,26615.978515625
4725,26533.373046875
4726,26602.8828125
4727,26608.736328125
4728,26450.44140625
4729,26508.763671875
4730,26579.279296875
4731,26586.005859375
4732,26536.19921875
4733,26469.982421875
4734,26391.734375
4735,26407.078125
4736,26398.357421875
4737,26303.7890625
4738,26322.283203125
4739,26299.41796875
4740,26247.458984375
4741,26317.826171875
4742,26306.23046875
4743,26186.3515625
4744,26271.822265625
4745,26315.314453125
4746,26326.35546875
4747,26302.29296875
4748,26249.984375
4749,26180.638671875
4750,26099.23828125
4751,26244.59375
4752,26247.5546875
4753,26105.16015625
4754,26092.619140625
4755,26161.828125
4756,26132.5
4757,26093.23046875
4758,26047.23828125
4759,26019.517578125
4760,26064.69140625
4761,25986.2578125
4762,25922.404296875
4763,25974.91796875
4764,26006.822265625
4765,25917.189453125
4766,25820.69140625
4767,25978.34765625
4768,25983.248046875
4769,25804.478515625
4770,25863.80859375
4771,25924.232421875
4772,25955.681640625
4773,25961.4921875
4774,25924.490234375
4775,25862.0546875
4776,25795.337890625
4777,25705.10546875
4778,25751.1015625
4779,25780.517578125
4780,25650.31640625
4781,25660.306640625
4782,25712.6953125
4783,25728.14453125
4784,25700.650390625
4785,25661.271484375
4786,25606.546875
4787,25530.955078125
4788,25627.59765625
4789,25627.638671875
4790,25481.787109375
4791,25533.50390625
4792,25613.08984375
4793,25610.80859375
4794,25574.076171875
4795,25548.1640625
4796,25507.697265625
4797,25451.6484375
4798,25373.1171875
4799,25358.2890625
4800,25327.8671875
4801,25342.517578125
4802,25335.48046875
4803,25263.75
4804,25249.80859375
4805,25237.578125
4806,25285.30859375
4807,25220.2265625
4808,25266.333984375
4809,25292.755859375
4810,25291.525390625
4811,25264.453125
4812,25229.927734375
4813,25165.359375
4814,25106.376953125
4815,25116.5546875
4816,25074.611328125
4817,25075.2265625
4818,25051.69140625
4819,25008.35546875
4820,25098.951171875
4821,25062.83203125
4822,24987.40234375
4823,24999.041015625
4824,24986.451171875
4825,24959.21875
4826,24911.28515625
4827,24999.82421875
4828,24963.380859375
4829,24889.015625
4830,24895.84765625
4831,24869.130859375
4832,24843.2578125
4833,24844.30859375
4834,24802.18359375
4835,24783.76171875
4836,24823.43359375
4837,24756.578125
4838,24737.17578125
4839,24717.42578125
4840,24762.337890625
4841,24700.7734375
4842,24716.1015625
4843,24739.384765625
4844,24743.44140625
4845,24716.427734375
4846,24667.451171875
4847,24607.89453125
4848,24676.033203125
4849,24676.90234375
4850,24553.9375
4851,24614.845703125
4852,24657.640625
4853,24677.869140625
4854,24674.421875
4855,24648.736328125
4856,24603.396484375
4857,24541.88671875
4858,24468.177734375
4859,24496.73046875
4860,24525.4765625
4861,24424.01953125
4862,24434.8203125
4863,24469.29296875
4864,24480.56640625
4865,24473.564453125
4866,24445.79296875
4867,24399.6875
4868,24337.40234375
4869,24281.138671875
4870,24286.240234375
4871,24275.939453125
4872,24272.236328125
4873,24257.16015625
4874,24226.375
4875,24230.73046875
4876,24168.04296875
4877,24174.3125
4878,24187.513671875
4879,24178.794921875
4880,24162.96484375
4881,24136.52734375
4882,24116.6796875
4883,24075.15234375
4884,24068.087890625
4885,24088.78125
4886,24031.1953125
4887,24019.44921875
4888,24011.314453125
4889,24012.3359375
4890,24010.34765625
4891,23993.392578125
4892,23953.482421875
4893,23970.208984375
4894,23925.32421875
4895,23936.197265625
4896,23954.294921875
4897,23950.1328125
4898,23931.349609375
4899,23898.93359375
4900,23850.05078125
4901,23826.3359375
4902,23797.95703125
4903,23824.091796875
4904,23828.263671875
4905,23810.72265625
4906,23790.279296875
4907,23750.771484375
4908,23734.65234375
4909,23685.890625
4910,23743.865234375
4911,23753.640625
4912,23724.220703125
4913,23710.44140625
4914,23682.173828125
4915,23611.0859375
4916,23711.326171875
4917,23711.42578125
4918,23597.220703125
4919,23573.94140625
4920,23552.947265625
4921,23553.63671875
4922,23556.37890625
4923,23541.48828125
4924,23537.79296875
4925,23504.396484375
4926,23485.21875
4927,23444.64453125
4928,23478.52734375
4929,23498.8203125
4930,23498.732421875
4931,23481.966796875
4932,23447.59375
4933,23397.271484375
4934,23362.1796875
4935,23340.302734375
4936,23362.009765625
4937,23375.20703125
4938,23363.890625
4939,23339.826171875
4940,23301.85546875
4941,23266.91015625
4942,23242.83984375
4943,23228.451171875
4944,23278.142578125
4945,23196.330078125
4946,23188.17578125
4947,23194.10546875
4948,23186.87890625
4949,23191.134765625
4950,23178.3671875
4951,23146.62109375
4952,23111.78125
4953,23105.9453125
4954,23092.689453125
4955,23068.923828125
4956,23082.23046875
4957,23080.0234375
4958,23062.71875
4959,23026.25390625
4960,23069.99609375
4961,23023.193359375
4962,23025.90234375
4963,23044.263671875
4964,23049.576171875
4965,23030.62890625
4966,22991.78125
4967,22946.71484375
4968,22954.73828125
4969,22937.966796875
4970,22902.84765625
4971,22915.876953125
4972,22908.9296875
4973,22885.201171875
4974,22845.5546875
4975,22859.86328125
4976,22818.43359375
4977,22839.7265625
4978,22853.0703125
4979,22856.37890625
4980,22840.65234375
4981,22798.052734375
4982,22754.265625
4983,22781.28125
4984,22765.267578125
4985,22709.48046875
4986,22724.517578125
4987,22718.697265625
4988,22693.822265625
4989,22658.33984375
4990,22680.271484375
4991,22638.02734375
4992,22646.537109375
4993,22668.05859375
4994,22661.8828125
4995,22622.9609375
4996,22572.119140625
4997,22626.84765625
4998,22610.55078125
4999,22534.45703125
5000,22548.904296875
5001,22543.13671875
5002,22521.9921875
5003,22484.44921875
5004,22511.453125
5005,22467.982421875
5006,22477.140625
5007,22508.08984375
5008,22503.533203125
5009,22455.287109375
5010,22406.58203125
5011,22445.4765625
5012,22430.5
5013,22367.828125
5014,22383.724609375
5015,22379.0390625
5016,22356.02734375
5017,22320.8828125
5018,22342.74609375
5019,22302.181640625
5020,22309.953125
5021,22343.533203125
5022,22337.79296875
5023,22293.27734375
5024,22232.208984375
5025,22323.65625
5026,22319.6328125
5027,22187.71875
5028,22269.265625
5029,22335.28125
5030,22355.48046875
5031,22330.697265625
5032,22265.177734375
5033,22167.48828125
5034,22155.328125
5035,22203.03515625
5036,22114.4609375
5037,22120.34765625
5038,22165.6640625
5039,22166.93359375
5040,22126.58984375
5041,22050.30859375
5042,22037.08984375
5043,22027.77734375
5044,22008.83984375
5045,22018.572265625
5046,22000.447265625
5047,21958.0625
5048,21994.5625
5049,21960.865234375
5050,21940.185546875
5051,21971.859375
5052,21966.62109375
5053,21919.23046875
5054,21856.5
5055,21997.126953125
5056,22001.0625
5057,21870.998046875
5058,21884.65234375
5059,21951.029296875
5060,21967.669921875
5061,21937.7421875
5062,21867.931640625
5063,21771.587890625
5064,21851.572265625
5065,21882.625
5066,21776.40625
5067,21762.673828125
5068,21814.240234375
5069,21823.2265625
5070,21788.517578125
5071,21711.966796875
5072,21673.1171875
5073,21701.29296875
5074,21637.79296875
5075,21627.8125
5076,21622.548828125
5077,21594.7109375
5078,21647.6796875
5079,21595.41796875
5080,21631.837890625
5081,21637.43359375
5082,21629.66015625
5083,21584.947265625
5084,21526.443359375
5085,21505.919921875
5086,21548.890625
5087,21533.939453125
5088,21503.79296875
5089,21491.30078125
5090,21442.8125
5091,21423.13671875
5092,21465.064453125
5093,21404.162109375
5094,21397.75390625
5095,21389.236328125
5096,21414.943359375
5097,21411.982421875
5098,21378.107421875
5099,21374.45703125
5100,21355.521484375
5101,21344.0078125
5102,21358.552734375
5103,21328.98046875
5104,21268.751953125
5105,21265.548828125
5106,21247.55859375
5107,21281.974609375
5108,21224.65625
5109,21219.802734375
5110,21227.876953125
5111,21201.451171875
5112,21182.62890625
5113,21222.6953125
5114,21169.376953125
5115,21218.2265625
5116,21244.7578125
5117,21226.796875
5118,21171.82421875
5119,21126.484375
5120,21115.421875
5121,21120.69140625
5122,21121.443359375
5123,21086.32421875
5124,21090.31640625
5125,21048.708984375
5126,21091.439453125
5127,21103.7890625
5128,21075.2265625
5129,21015.361328125
5130,21080.646484375
5131,21069.658203125
5132,20962.857421875
5133,21054.9375
5134,21101.326171875
5135,21110.3046875
5136,21077.1640625
5137,20998.5546875
5138,20885.0703125
5139,21073.98046875
5140,21143.6640625
5141,21074.30859375
5142,20896.0625
5143,20941.8125
5144,21032.0625
5145,21070.19921875
5146,21062.99609375
5147,21014.931640625
5148,20927.525390625
5149,20806.177734375
5150,20877.169921875
5151,20957.142578125
5152,20915.30078125
5153,20748.259765625
5154,20812.97265625
5155,20892.5546875
5156,20926.064453125
5157,20906.865234375
5158,20844.76171875
5159,20751.896484375
5160,20621.76953125
5161,20854.986328125
5162,20951.390625
5163,20902.509765625
5164,20733.875
5165,20624.015625
5166,20696.8671875
5167,20731.166015625
5168,20723.29296875
5169,20664.04296875
5170,20570.32421875
5171,20558.966796875
5172,20605.015625
5173,20528.99609375
5174,20518.6953125
5175,20555.09765625
5176,20551.861328125
5177,20499.57421875
5178,20408.8046875
5179,20406.740234375
5180,20450.033203125
5181,20431.177734375
5182,20377.4140625
5183,20465.00390625
5184,20431.080078125
5185,20348.80859375
5186,20374.39453125
5187,20328.484375
5188,20355.744140625
5189,20330.365234375
5190,20314.44921875
5191,20330.728515625
5192,20302.99609375
5193,20230.70703125
5194,20224.8203125
5195,20249.55859375
5196,20197.931640625
5197,20196.62109375
5198,20212.833984375
5199,20201.9296875
5200,20147.5078125
5201,20266.07421875
5202,20248.818359375
5203,20124.48828125
5204,20232.16796875
5205,20279.0
5206,20285.267578125
5207,20263.017578125
5208,20191.94140625
5209,20079.4921875
5210,20171.029296875
5211,20238.43359375
5212,20172.333984375
5213,19999.0078125
5214,20128.337890625
5215,20210.23828125
5216,20241.013671875
5217,20223.615234375
5218,20170.716796875
5219,20083.96875
5220,19959.50390625
5221,20056.2421875
5222,20142.56640625
5223,20088.359375
5224,19926.888671875
5225,19967.646484375
5226,20033.125
5227,20063.513671875
5228,20052.5859375
5229,19992.6875
5230,19902.34765625
5231,19789.53515625
5232,19837.74609375
5233,19784.845703125
5234,19814.533203125
5235,19838.65625
5236,19819.80078125
5237,19756.90234375
5238,19761.8828125
5239,19771.9765625
5240,19688.8046875
5241,19675.00390625
5242,19698.23828125
5243,19651.673828125
5244,19639.85546875
5245,19666.642578125
5246,19663.326171875
5247,19608.36328125
5248,19681.310546875
5249,19664.74609375
5250,19568.171875
5251,19579.30859375
5252,19541.58203125
5253,19613.08984375
5254,19590.0625
5255,19520.52734375
5256,19532.333984375
5257,19498.7265625
5258,19522.98828125
5259,19494.953125
5260,19486.4453125
5261,19498.275390625
5262,19464.60546875
5263,19425.39453125
5264,19396.40234375
5265,19453.11328125
5266,19466.064453125
5267,19432.3671875
5268,19362.6328125
5269,19461.39453125
5270,19464.6875
5271,19361.921875
5272,19395.998046875
5273,19430.916015625
5274,19433.73828125
5275,19416.736328125
5276,19317.8984375
5277,19289.650390625
5278,19324.39453125
5279,19249.833984375
5280,19278.59375
5281,19334.33984375
5282,19305.9765625
5283,19266.109375
5284,19184.28125
5285,19321.849609375
5286,19379.125
5287,19310.365234375
5288,19142.421875
5289,19266.900390625
5290,19360.349609375
5291,19369.3828125
5292,19398.779296875
5293,19368.58984375
5294,19275.423828125
5295,19224.31640625
5296,19089.580078125
5297,19208.58203125
5298,19339.0234375
5299,19310.515625
5300,19145.04296875
5301,19019.318359375
5302,19085.517578125
5303,19103.57421875
5304,19096.345703125
5305,19038.6875
5306,18951.212890625
5307,19062.587890625
5308,19105.015625
5309,19038.919921875
5310,18890.7890625
5311,18924.3828125
5312,18914.560546875
5313,18867.521484375
5314,18933.521484375
5315,18930.55078125
5316,18838.7734375
5317,18902.162109375
5318,18951.052734375
5319,18955.708984375
5320,18928.970703125
5321,18867.0703125
5322,18784.45703125
5323,18905.8984375
5324,18959.173828125
5325,18909.921875
5326,18764.806640625
5327,18815.7265625
5328,18881.4453125
5329,18907.76953125
5330,18901.533203125
5331,18854.73046875
5332,18787.62890625
5333,18681.44140625
5334,18802.26953125
5335,18864.337890625
5336,18847.5
5337,18713.6640625
5338,18677.068359375
5339,18754.1484375
5340,18760.853515625
5341,18758.4609375
5342,18706.625
5343,18631.9765625
5344,18604.3828125
5345,18643.447265625
5346,18597.447265625
5347,18560.44921875
5348,18574.49609375
5349,18574.802734375
5350,18509.841796875
5351,18564.029296875
5352,18575.869140625
5353,18491.705078125
5354,18519.728515625
5355,18556.60546875
5356,18535.470703125
5357,18477.888671875
5358,18405.470703125
5359,18421.462890625
5360,18362.515625
5361,18353.048828125
5362,18355.470703125
5363,18344.375
5364,18307.046875
5365,18289.75
5366,18272.94921875
5367,18274.537109375
5368,18242.244140625
5369,18278.921875
5370,18232.84765625
5371,18239.4609375
5372,18253.849609375
5373,18209.85546875
5374,18145.30859375
5375,18130.736328125
5376,18146.287109375
5377,18102.04296875
5378,18090.12890625
5379,18104.396484375
5380,18090.337890625
5381,18041.837890625
5382,18137.072265625
5383,18116.275390625
5384,18017.38671875
5385,18097.63671875
5386,18124.5078125
5387,18160.392578125
5388,18102.8515625
5389,18013.296875
5390,17934.353515625
5391,17959.90234375
5392,17883.919921875
5393,17951.958984375
5394,17989.3515625
5395,17964.15234375
5396,17919.830078125
5397,17831.212890625
5398,17933.80859375
5399,17970.625
5400,17887.642578125
5401,17782.90625
5402,17818.1953125
5403,17807.712890625
5404,17769.44140625
5405,17720.30078125
5406,17685.11328125
5407,17747.80859375
5408,17754.125
5409,17715.484375
5410,17660.603515625
5411,17732.27734375
5412,17713.271484375
5413,17615.802734375
5414,17703.287109375
5415,17725.10546875
5416,17757.015625
5417,17716.875
5418,17635.322265625
5419,17555.49609375
5420,17645.94921875
5421,17702.146484375
5422,17630.982421875
5423,17460.6171875
5424,17499.021484375
5425,17496.216796875
5426,17457.80859375
5427,17427.0703125
5428,17391.59765625
5429,17446.29296875
5430,17460.412109375
5431,17435.734375
5432,17384.81640625
5433,17371.59765625
5434,17352.353515625
5435,17342.22265625
5436,17343.94140625
5437,17306.615234375
5438,17289.736328125
5439,17253.080078125
5440,17244.685546875
5441,17264.732421875
5442,17250.099609375
5443,17197.94140625
5444,17302.26953125
5445,17253.38671875
5446,17191.962890625
5447,17214.330078125
5448,17176.66796875
5449,17129.98828125
5450,17133.689453125
5451,17102.46875
5452,17148.771484375
5453,17104.2109375
5454,17127.0078125
5455,17144.2265625
5456,17136.6015625
5457,17083.259765625
5458,17039.076171875
5459,17027.2734375
5460,17068.974609375
5461,17053.21484375
5462,17034.365234375
5463,16987.630859375
5464,17075.431640625
5465,17060.58203125
5466,16966.53515625
5467,16937.0546875
5468,16911.748046875
5469,17014.677734375
5470,16908.431640625
5471,16959.03515625
5472,17011.779296875
5473,16968.96875
5474,16939.98828125
5475,16865.490234375
5476,16921.0
5477,16943.443359375
5478,16850.830078125
5479,16870.47265625
5480,16916.15625
5481,16943.078125
5482,16889.69140625
5483,16841.142578125
5484,16758.546875
5485,16842.259765625
5486,16884.90234375
5487,16778.73828125
5488,16734.80078125
5489,16785.126953125
5490,16793.81640625
5491,16776.59765625
5492,16728.3046875
5493,16649.173828125
5494,16727.345703125
5495,16753.630859375
5496,16648.71484375
5497,16652.43359375
5498,16700.8125
5499,16730.7421875
5500,16692.521484375
5501,16647.8515625
5502,16572.453125
5503,16595.73828125
5504,16624.21875
5505,16514.61328125
5506,16568.84375
5507,16618.869140625
5508,16634.5390625
5509,16611.349609375
5510,16562.388671875
5511,16482.921875
5512,16478.0546875
5513,16510.119140625
5514,16405.60546875
5515,16474.77734375
5516,16520.1328125
5517,16536.76953125
5518,16514.2734375
5519,16465.419921875
5520,16392.076171875
5521,16359.025390625
5522,16385.97265625
5523,16297.5625
5524,16299.0869140625
5525,16269.763671875
5526,16353.2744140625
5527,16296.517578125
5528,16291.8447265625
5529,16320.83203125
5530,16318.4765625
5531,16291.9267578125
5532,16238.6376953125
5533,16217.79296875
5534,16205.8583984375
5535,16206.9619140625
5536,16212.271484375
5537,16199.7392578125
5538,16163.583984375
5539,16156.953125
5540,16118.6552734375
5541,16164.98828125
5542,16173.5849609375
5543,16169.505859375
5544,16129.6494140625
5545,16060.0283203125
5546,16167.4736328125
5547,16176.328125
5548,16049.7548828125
5549,16082.2060546875
5550,16157.1005859375
5551,16170.7294921875
5552,16153.2734375
5553,16117.5048828125
5554,16024.0869140625
5555,15945.1396484375
5556,15968.94921875
5557,15941.4814453125
5558,15955.34765625
5559,15930.8876953125
5560,15879.962890625
5561,15888.88671875
5562,15872.73828125
5563,15875.5146484375
5564,15851.1708984375
5565,15840.7255859375
5566,15833.2236328125
5567,15820.7861328125
5568,15814.033203125
5569,15778.546875
5570,15859.154296875
5571,15813.7060546875
5572,15791.458984375
5573,15815.7333984375
5574,15811.025390625
5575,15768.103515625
5576,15705.578125
5577,15832.509765625
5578,15835.1982421875
5579,15704.158203125
5580,15745.0830078125
5581,15815.4697265625
5582,15832.8349609375
5583,15822.6796875
5584,15793.205078125
5585,15743.9150390625
5586,15663.5205078125
5587,15604.4716796875
5588,15638.30859375
5589,15561.8662109375
5590,15558.5703125
5591,15546.806640625
5592,15548.494140625
5593,15546.2705078125
5594,15511.6669921875
5595,15549.8359375
5596,15500.66015625
5597,15522.0205078125
5598,15545.43359375
5599,15543.74609375
5600,15524.017578125
5601,15485.1611328125
5602,15427.1962890625
5603,15466.005859375
5604,15460.3564453125
5605,15382.3779296875
5606,15385.623046875
5607,15385.240234375
5608,15347.2314453125
5609,15308.5419921875
5610,15308.1875
5611,15294.888671875
5612,15270.74609375
5613,15298.609375
5614,15226.95703125
5615,15225.197265625
5616,15218.4130859375
5617,15207.3583984375
5618,15205.8212890625
5619,15180.01171875
5620,15140.54296875
5621,15209.3564453125
5622,15146.2392578125
5623,15134.787109375
5624,15159.5263671875
5625,15161.130859375
5626,15142.50390625
5627,15102.74609375
5628,15045.771484375
5629,15036.025390625
5630,15014.564453125
5631,15000.4833984375
5632,15011.4775390625
5633,14998.4951171875
5634,14970.048828125
5635,14918.85546875
5636,14964.185546875
5637,14932.74609375
5638,14893.462890625
5639,14902.3759765625
5640,14899.53125
5641,14874.115234375
5642,14821.193359375
5643,14822.55859375
5644,14789.599609375
5645,14798.8408203125
5646,14812.46875
5647,14812.837890625
5648,14782.7607421875
5649,14733.2099609375
5650,14673.44921875
5651,14823.087890625
5652,14816.1318359375
5653,14662.482421875
5654,14695.03125
5655,14749.77734375
5656,14777.04296875
5657,14779.5908203125
5658,14759.9990234375
5659,14720.8359375
5660,14663.009765625
5661,14588.912109375
5662,14500.595703125
5663,14679.08984375
5664,14722.8359375
5665,14611.4228515625
5666,14461.4287109375
5667,14499.205078125
5668,14520.1103515625
5669,14514.201171875
5670,14483.705078125
5671,14440.1630859375
5672,14377.453125
5673,14414.1318359375
5674,14413.30078125
5675,14311.033203125
5676,14320.21875
5677,14305.998046875
5678,14271.568359375
5679,14301.72265625
5680,14240.6689453125
5681,14276.1923828125
5682,14300.2041015625
5683,14300.4765625
5684,14282.2099609375
5685,14242.865234375
5686,14185.90625
5687,14155.3349609375
5688,14145.15234375
5689,14133.2333984375
5690,14141.54296875
5691,14130.05078125
5692,14096.1767578125
5693,14043.1484375
5694,14147.48046875
5695,14125.0703125
5696,14005.9375
5697,14018.5576171875
5698,14011.68359375
5699,13981.4404296875
5700,13952.3212890625
5701,13938.994140625
5702,13920.705078125
5703,13928.146484375
5704,13895.5615234375
5705,13886.7578125
5706,13855.7001953125
5707,13909.712890625
5708,13848.2392578125
5709,13866.66015625
5710,13890.5595703125
5711,13893.2412109375
5712,13872.724609375
5713,13831.5615234375
5714,13774.0654296875
5715,13781.1435546875
5716,13776.9169921875
5717,13712.775390625
5718,13719.84375
5719,13704.0458984375
5720,13666.45703125
5721,13702.4580078125
5722,13657.0830078125
5723,13660.072265625
5724,13677.6923828125
5725,13674.455078125
5726,13649.5869140625
5727,13601.7119140625
5728,13543.7509765625
5729,13530.44921875
5730,13547.326171875
5731,13515.609375
5732,13511.7939453125
5733,13483.673828125
5734,13502.326171875
5735,13443.1455078125
5736,13437.5400390625
5737,13455.828125
5738,13461.935546875
5739,13444.888671875
5740,13404.53515625
5741,13387.2080078125
5742,13351.9619140625
5743,13388.8330078125
5744,13403.0732421875
5745,13396.98828125
5746,13367.1025390625
5747,13315.17578125
5748,13297.873046875
5749,13283.884765625
5750,13271.8955078125
5751,13280.009765625
5752,13267.4638671875
5753,13229.7236328125
5754,13199.3447265625
5755,13172.90625
5756,13175.30859375
5757,13168.474609375
5758,13168.357421875
5759,13143.953125
5760,13105.2880859375
5761,13105.3916015625
5762,13088.275390625
5763,13086.1005859375
5764,13059.123046875
5765,13046.962890625
5766,13032.408203125
5767,13029.29296875
5768,13021.03515625
5769,12987.029296875
5770,13038.771484375
5771,12991.802734375
5772,12988.9677734375
5773,13028.25390625
5774,12996.77734375
5775,12961.162109375
5776,12932.923828125
5777,12919.240234375
5778,12933.4619140625
5779,12901.087890625
5780,12908.9609375
5781,12899.5625
5782,12832.5830078125
5783,12927.5166015625
5784,12867.84375
5785,12878.90234375
5786,12834.546875
5787,12820.9462890625
5788,12827.712890625
5789,12807.095703125
5790,12774.6865234375
5791,12784.3193359375
5792,12750.052734375
5793,12761.47265625
5794,12750.388671875
5795,12738.564453125
5796,12713.951171875
5797,12722.0595703125
5798,12693.4951171875
5799,12648.986328125
5800,12631.62109375
5801,12684.48828125
5802,12665.29296875
5803,12669.29296875
5804,12641.9443359375
5805,12559.4609375
5806,12658.6123046875
5807,12676.1142578125
5808,12559.6416015625
5809,12571.4384765625
5810,12626.5244140625
5811,12652.171875
5812,12612.9326171875
5813,12545.806640625
5814,12450.2294921875
5815,12611.572265625
5816,12672.08984375
5817,12599.4638671875
5818,12423.185546875
5819,12494.9326171875
5820,12598.01171875
5821,12638.9765625
5822,12620.19140625
5823,12545.916015625
5824,12459.1572265625
5825,12399.34375
5826,12389.36328125
5827,12434.9912109375
5828,12383.666015625
5829,12310.1328125
5830,12338.08203125
5831,12342.35546875
5832,12318.3046875
5833,12270.94921875
5834,12259.0791015625
5835,12242.3876953125
5836,12235.158203125
5837,12245.4287109375
5838,12225.064453125
5839,12186.5302734375
5840,12215.62109375
5841,12187.3359375
5842,12167.09375
5843,12175.3125
5844,12157.0068359375
5845,12124.7109375
5846,12134.806640625
5847,12104.0546875
5848,12110.09765625
5849,12112.98046875
5850,12096.638671875
5851,12066.890625
5852,12049.2568359375
5853,12021.65234375
5854,12050.609375
5855,12048.16015625
5856,12033.3671875
5857,12003.2314453125
5858,11976.8896484375
5859,11954.0859375
5860,11989.3203125
5861,11956.505859375
5862,11950.5859375
5863,11953.0654296875
5864,11905.083984375
5865,11967.376953125
5866,11904.1005859375
5867,11905.626953125
5868,11890.1826171875
5869,11823.88671875
5870,11858.076171875
5871,11845.5185546875
5872,11816.822265625
5873,11807.966796875
5874,11863.2451171875
5875,11802.375
5876,11821.4287109375
5877,11779.896484375
5878,11776.775390625
5879,11772.41015625
5880,11704.537109375
5881,11735.1962890625
5882,11727.6455078125
5883,11699.6923828125
5884,11690.3623046875
5885,11739.720703125
5886,11678.2705078125
5887,11703.892578125
5888,11663.287109375
5889,11660.1611328125
5890,11638.3427734375
5891,11594.4951171875
5892,11596.9853515625
5893,11642.294921875
5894,11588.7744140625
5895,11589.892578125
5896,11608.1611328125
5897,11597.2978515625
5898,11589.7509765625
5899,11519.49609375
5900,11598.53515625
5901,11593.9013671875
5902,11511.6728515625
5903,11546.9658203125
5904,11534.07421875
5905,11568.248046875
5906,11517.978515625
5907,11471.4853515625
5908,11439.48828125
5909,11512.2275390625
5910,11534.1201171875
5911,11456.9921875
5912,11396.3515625
5913,11454.359375
5914,11429.865234375
5915,11418.5810546875
5916,11371.7939453125
5917,11313.4580078125
5918,11405.54296875
5919,11422.34765625
5920,11342.7900390625
5921,11293.7353515625
5922,11325.5625
5923,11337.638671875
5924,11314.779296875
5925,11267.6484375
5926,11203.1337890625
5927,11205.6337890625
5928,11222.7998046875
5929,11215.0693359375
5930,11201.955078125
5931,11160.865234375
5932,11211.6474609375
5933,11205.1845703125
5934,11130.44140625
5935,11123.21875
5936,11117.240234375
5937,11104.58203125
5938,11079.5166015625
5939,11077.05078125
5940,11072.6767578125
5941,11037.021484375
5942,11028.0546875
5943,11057.76953125
5944,10999.48046875
5945,11057.359375
5946,11050.3984375
5947,11052.759765625
5948,11001.3056640625
5949,10948.6318359375
5950,10953.5498046875
5951,10964.80859375
5952,10958.9453125
5953,10954.3671875
5954,10905.30078125
5955,10936.6513671875
5956,10938.6982421875
5957,10870.4638671875
5958,10864.4873046875
5959,10860.7998046875
5960,10848.166015625
5961,10814.6298828125
5962,10809.8330078125
5963,10819.7841796875
5964,10814.814453125
5965,10797.7177734375
5966,10774.9150390625
5967,10746.33984375
5968,10790.4482421875
5969,10785.7939453125
5970,10775.4365234375
5971,10742.1630859375
5972,10703.708984375
5973,10698.59765625
5974,10704.9609375
5975,10692.7548828125
5976,10678.8427734375
5977,10646.7822265625
5978,10625.5576171875
5979,10623.3515625
5980,10626.916015625
5981,10610.6337890625
5982,10587.0
5983,10641.2392578125
5984,10613.3154296875
5985,10571.8955078125
5986,10567.080078125
5987,10549.62109375
5988,10533.0546875
5989,10509.99609375
5990,10495.31640625
5991,10537.7177734375
5992,10500.544921875
5993,10489.623046875
5994,10503.755859375
5995,10487.8349609375
5996,10452.5234375
5997,10447.76953125
5998,10439.376953125
5999,10410.33984375
6000,10411.9716796875
6001,10388.490234375
6002,10392.392578125
6003,10366.0693359375
6004,10394.7099609375
6005,10381.181640625
6006,10357.5419921875
6007,10348.41015625
6008,10341.5830078125
6009,10344.2265625
6010,10307.29296875
6011,10334.2265625
6012,10277.4296875
6013,10271.873046875
6014,10304.1572265625
6015,10247.509765625
6016,10272.87109375
6017,10294.9833984375
6018,10264.173828125
6019,10235.658203125
6020,10218.8349609375
6021,10208.3173828125
6022,10184.953125
6023,10185.8310546875
6024,10154.216796875
6025,10190.943359375
6026,10174.4814453125
6027,10138.068359375
6028,10146.4921875
6029,10129.09765625
6030,10104.8369140625
6031,10087.3046875
6032,10096.8154296875
6033,10074.298828125
6034,10065.572265625
6035,10078.568359375
6036,10037.412109375
6037,10045.5986328125
6038,10042.86328125
6039,10034.3359375
6040,10008.2822265625
6041,10014.0595703125
6042,10000.3291015625
6043,10005.564453125
6044,9977.916015625
6045,10020.4150390625
6046,10012.6953125
6047,9979.630859375
6048,9968.93359375
6049,9974.798828125
6050,9977.2841796875
6051,9934.0859375
6052,10011.8779296875
6053,9913.7509765625
6054,10014.001953125
6055,9954.1435546875
6056,9925.529296875
6057,10034.6240234375
6058,9949.322265625
6059,9949.78515625
6060,9977.6142578125
6061,9924.220703125
6062,10020.0341796875
6063,9871.43359375
6064,9877.46484375
6065,9953.92578125
6066,9809.626953125
6067,9834.119140625
6068,9889.18359375
6069,9833.7099609375
6070,9849.6953125
6071,9810.7373046875
6072,9813.671875
6073,9853.0654296875
6074,9761.8115234375
6075,9792.478515625
6076,9863.0673828125
6077,9808.3359375
6078,9806.0185546875
6079,9716.0126953125
6080,9776.76171875
6081,9835.26953125
6082,9770.5654296875
6083,9659.671875
6084,9702.8896484375
6085,9680.087890625
6086,9642.271484375
6087,9700.349609375
6088,9688.666015625
6089,9615.609375
6090,9673.8984375
6091,9728.5166015625
6092,9700.86328125
6093,9651.5078125
6094,9611.380859375
6095,9650.7841796875
6096,9627.4560546875
6097,9575.77734375
6098,9604.806640625
6099,9603.720703125
6100,9541.8486328125
6101,9575.8828125
6102,9585.15234375
6103,9506.9921875
6104,9565.0009765625
6105,9608.5185546875
6106,9591.78125
6107,9525.5390625
6108,9478.830078125
